Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Lead_Time_Days
3952,US-2022-129532-CHO-SCR-58000,2024-08-12,2025-06-03,Standard Class,129532,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,295.0
3953,US-2022-135622-CHO-NUT-13000,2024-08-12,2025-06-02,Second Class,135622,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,294.0
3954,US-2022-103205-CHO-NUT-13000,2024-08-12,2025-06-01,Second Class,103205,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,293.0
3955,US-2022-157035-CHO-MIL-31000,2024-09-12,2025-06-03,First Class,157035,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,264.0
3956,US-2022-138093-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,238.0
3957,US-2022-121650-CHO-MIL-31000,2024-10-12,2025-06-07,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,238.0
3958,US-2022-121650-CHO-FUD-51000,2024-10-12,2025-06-07,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,238.0
3959,US-2022-106208-CHO-TRI-54000,2024-10-12,2025-06-06,Standard Class,106208,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,237.0
3960,US-2022-138093-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,238.0
3961,US-2022-121650-CHO-TRI-54000,2024-10-12,2025-06-07,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,238.0
3962,US-2022-168732-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,238.0
3963,US-2022-115693-CHO-FUD-51000,2024-10-12,2025-06-06,Standard Class,115693,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,237.0
3964,US-2022-121650-CHO-FUD-51000,2024-10-12,2025-06-07,Standard Class,121650,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,238.0
3965,US-2022-127502-CHO-NUT-13000,2024-10-12,2025-06-05,Standard Class,127502,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,236.0
3966,US-2022-143105-CHO-SCR-58000,2024-10-12,2025-06-01,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,232.0
3967,US-2022-138093-CHO-FUD-51000,2024-10-12,2025-06-07,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,238.0
3968,US-2022-168732-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,238.0
3969,US-2022-138093-CHO-FUD-51000,2024-10-12,2025-06-07,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,238.0
3970,US-2022-143105-CHO-TRI-54000,2024-10-12,2025-06-01,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,232.0
3971,US-2022-143105-CHO-TRI-54000,2024-10-12,2025-06-01,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,232.0
3972,US-2022-168732-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,168732,United States,Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,238.0
3973,US-2022-112823-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,112823,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,238.0
3974,US-2022-143105-CHO-FUD-51000,2024-10-12,2025-06-01,Same Day,143105,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,232.0
3975,US-2022-138093-CHO-SCR-58000,2024-10-12,2025-06-07,Standard Class,138093,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,238.0
3976,US-2022-104346-CHO-NUT-13000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,207.0
3977,US-2022-104346-CHO-TRI-54000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,207.0
3978,US-2022-104346-CHO-FUD-51000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,207.0
3979,US-2022-104346-CHO-SCR-58000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,207.0
3980,US-2022-104346-CHO-MIL-31000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,207.0
3981,US-2022-104346-CHO-NUT-13000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,207.0
3982,US-2022-120572-CHO-MIL-31000,2024-11-12,2025-06-06,Standard Class,120572,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,206.0
3983,US-2022-106362-CHO-NUT-13000,2024-11-12,2025-06-06,Standard Class,106362,United States,Troy,Ohio,45373,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,206.0
3984,US-2022-134082-CHO-TRI-54000,2024-11-12,2025-06-08,Standard Class,134082,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,208.0
3985,US-2022-135853-CHO-SCR-58000,2024-11-12,2025-06-05,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,205.0
3986,US-2022-150560-CHO-FUD-51000,2024-11-12,2025-06-03,First Class,150560,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,203.0
3987,US-2022-104346-CHO-FUD-51000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,207.0
3988,US-2022-104346-CHO-TRI-54000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,207.0
3989,US-2022-155761-CHO-MIL-31000,2024-11-12,2025-06-02,Same Day,155761,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,202.0
3990,US-2022-155761-CHO-FUD-51000,2024-11-12,2025-06-02,Same Day,155761,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,202.0
3991,US-2022-104346-CHO-TRI-54000,2024-11-12,2025-06-07,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,207.0
3992,US-2022-135853-CHO-SCR-58000,2024-11-12,2025-06-05,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,Lot's O' Nuts,205.0
3993,US-2022-135853-CHO-MIL-31000,2024-11-12,2025-06-05,First Class,135853,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,205.0
3994,US-2022-154620-CHO-MIL-31000,2024-12-12,2025-06-07,Standard Class,154620,United States,Lancaster,California,93534,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,177.0
3995,US-2022-134075-CHO-NUT-13000,2024-12-12,2025-06-07,Standard Class,134075,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,177.0
3996,US-2022-155586-CHO-SCR-58000,2024-12-12,2025-06-07,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,177.0
3997,US-2022-129042-CHO-TRI-54000,2024-12-12,2025-06-08,Standard Class,129042,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,178.0
3998,US-2022-145065-CHO-MIL-31000,2024-12-12,2025-06-06,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,176.0
3999,US-2022-155586-CHO-SCR-58000,2024-12-12,2025-06-07,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,177.0
4000,US-2022-145065-CHO-FUD-51000,2024-12-12,2025-06-06,First Class,145065,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,176.0
4001,US-2022-155586-CHO-NUT-13000,2024-12-12,2025-06-07,Second Class,155586,United States,Chico,California,95928,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,177.0
4002,US-2022-127481-CHO-TRI-54000,2024-12-12,2025-06-06,Second Class,127481,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,176.0
4003,US-2022-127481-CHO-FUD-51000,2024-12-12,2025-06-06,Second Class,127481,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,176.0
4004,US-2022-134075-CHO-MIL-31000,2024-12-12,2025-06-07,Standard Class,134075,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,177.0
4005,US-2022-110870-CHO-SCR-58000,2024-12-12,2025-06-06,First Class,110870,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,176.0
4006,US-2022-167220-CHO-SCR-58000,2024-12-12,2025-06-07,Standard Class,167220,United States,Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,177.0
4007,US-2022-110870-CHO-TRI-54000,2024-12-12,2025-06-06,First Class,110870,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,176.0
4008,CA-2022-155586-CHO-SCR-58000,2024-12-12,2025-06-07,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,177.0
4009,CA-2022-155586-CHO-SCR-58000,2024-12-12,2025-06-07,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,177.0
4010,CA-2022-155586-CHO-NUT-13000,2024-12-12,2025-06-07,Second Class,155586,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,177.0
4182,US-2023-160304-CHO-MIL-31000,2025-02-01,2025-06-29,Standard Class,160304,United States,Gaithersburg,Maryland,20877,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,148.0
4183,US-2023-160304-OTH-GUM-21000,2025-02-01,2025-06-29,Standard Class,160304,United States,Gaithersburg,Maryland,20877,Other,Atlantic,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,148.0
4184,US-2023-105207-CHO-SCR-58000,2025-03-01,2025-06-30,Standard Class,105207,United States,Broken Arrow,Oklahoma,74012,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,121.0
4185,US-2023-105207-CHO-TRI-54000,2025-03-01,2025-06-30,Standard Class,105207,United States,Broken Arrow,Oklahoma,74012,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,121.0
4186,US-2023-125206-CHO-SCR-58000,2025-03-01,2025-06-27,First Class,125206,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,118.0
4187,US-2023-116365-CHO-NUT-13000,2025-03-01,2025-06-30,Standard Class,116365,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,121.0
4188,US-2023-116365-CHO-NUT-13000,2025-03-01,2025-06-30,Standard Class,116365,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,121.0
4189,US-2023-116365-CHO-TRI-54000,2025-03-01,2025-06-30,Standard Class,116365,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,121.0
4190,US-2023-158211-CHO-TRI-54000,2025-04-01,2025-06-30,Standard Class,158211,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,90.0
4191,US-2023-158211-CHO-NUT-13000,2025-04-01,2025-06-30,Standard Class,158211,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,90.0
4192,US-2023-164630-CHO-MIL-31000,2025-04-01,2025-07-01,Standard Class,164630,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,91.0
4193,US-2023-134474-OTH-GUM-21000,2025-05-01,2025-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Other,Gulf,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,59.0
4194,US-2023-134474-CHO-SCR-58000,2025-05-01,2025-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,59.0
4195,US-2023-134474-CHO-SCR-58000,2025-05-01,2025-06-29,Second Class,134474,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,59.0
4196,US-2023-158806-CHO-NUT-13000,2025-07-01,2025-07-03,Standard Class,158806,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,2.0
4197,US-2023-101938-CHO-MIL-31000,2025-07-01,2025-07-04,Standard Class,101938,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.0
4198,US-2023-158806-CHO-FUD-51000,2025-07-01,2025-07-03,Standard Class,158806,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,2.0
4199,US-2023-100461-CHO-TRI-54000,2025-08-01,2026-07-04,Standard Class,100461,United States,Franklin,Wisconsin,53132,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,337.0
4200,US-2023-137295-CHO-SCR-58000,2025-08-01,2026-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,338.0
4201,US-2023-100461-CHO-MIL-31000,2025-08-01,2026-07-04,Standard Class,100461,United States,Franklin,Wisconsin,53132,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,337.0
4202,US-2023-137295-CHO-NUT-13000,2025-08-01,2026-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,338.0
4203,US-2023-137295-CHO-FUD-51000,2025-08-01,2026-07-05,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,338.0
4204,US-2023-126543-CHO-MIL-31000,2025-09-01,2026-07-05,Second Class,126543,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,307.0
4205,US-2023-108882-CHO-NUT-13000,2025-09-01,2026-07-07,Standard Class,108882,United States,Fresno,California,93727,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,309.0
4206,US-2023-108882-CHO-MIL-31000,2025-09-01,2026-07-07,Standard Class,108882,United States,Fresno,California,93727,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,309.0
4207,US-2023-163937-CHO-MIL-31000,2025-10-01,2026-07-05,Second Class,163937,United States,Longview,Washington,98632,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,277.0
4208,US-2023-116547-CHO-SCR-58000,2025-10-01,2026-07-09,Standard Class,116547,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,281.0
4209,US-2023-116547-CHO-SCR-58000,2025-10-01,2026-07-09,Standard Class,116547,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,281.0
4210,US-2023-141887-CHO-FUD-51000,2025-11-01,2026-07-07,Standard Class,141887,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,50.4,14,33.6,16.8,Lot's O' Nuts,248.0
4211,US-2023-126529-CHO-FUD-51000,2025-11-01,2026-07-05,Second Class,126529,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,246.0
4212,US-2023-126529-OTH-KAZ-38000,2025-11-01,2026-07-05,Second Class,126529,United States,Springfield,Ohio,45503,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,Secret Factory,246.0
4213,US-2023-126529-CHO-SCR-58000,2025-11-01,2026-07-05,Second Class,126529,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,246.0
4277,US-2023-154067-CHO-TRI-54000,2025-01-02,2025-07-30,Standard Class,154067,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,209.0
4278,US-2023-140809-CHO-SCR-58000,2025-01-02,2025-07-26,First Class,140809,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,205.0
4279,US-2023-158841-CHO-MIL-31000,2025-02-02,2025-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,175.0
4280,US-2023-144645-CHO-SCR-58000,2025-02-02,2025-07-31,Standard Class,144645,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,179.0
4281,US-2023-158841-CHO-SCR-58000,2025-02-02,2025-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,175.0
4282,US-2023-147431-CHO-TRI-54000,2025-02-02,2025-07-30,Standard Class,147431,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,178.0
4283,US-2023-158841-CHO-SCR-58000,2025-02-02,2025-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,175.0
4284,US-2023-118514-CHO-NUT-13000,2025-03-02,2025-08-02,Standard Class,118514,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,153.0
4285,US-2023-117912-CHO-FUD-51000,2025-04-02,2025-07-31,Standard Class,117912,United States,Sierra Vista,Arizona,85635,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,120.0
4286,US-2023-101189-OTH-GUM-21000,2025-04-02,2025-08-01,Standard Class,101189,United States,Los Angeles,California,90049,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,121.0
4287,US-2023-150077-CHO-TRI-54000,2025-04-02,2025-08-02,Standard Class,150077,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,122.0
4288,US-2023-108504-CHO-SCR-58000,2025-05-02,2025-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,87.0
4289,US-2023-108504-CHO-NUT-13000,2025-05-02,2025-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,87.0
4290,US-2023-100993-CHO-MIL-31000,2025-05-02,2025-08-02,Standard Class,100993,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,92.0
4291,US-2023-108504-CHO-TRI-54000,2025-05-02,2025-07-28,Same Day,108504,United States,Smyrna,Georgia,30080,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,87.0
